ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20030328006079I,"[{""text"": ""A/C WAS IN MAINTENANCE TO DETERMINE WHAT CAUSED THE PROBLEM WITH THE O/H COMPARTMENTS"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""A/C WAS IN MAINTENANCE TO DETERMINE WHAT CAUSED THE PROBLEM WITH THE O/H COMPARTMENTS""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""A/C WAS IN MAINTENANCE TO DETERMINE WHAT CAUSED THE PROBLEM WITH THE O/H COMPARTMENTS""}]",success
20030422004489I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention: Crew determined to continue taxi and use the right ignition system on taxi-out despite initial failure.""]}",[],success
20030401003829I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""situational_tech"": [""Equipment Design - Hydraulic System""], ""unsafe_skill"": [""Omitted Checklist Step - Pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Omitted Checklist Step""}]",success
20030331004449I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Flight Attendant Jennifer Davidson"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Distraction - Flight attendant Jennifer Davidson""], ""operator_physical"": [""Fatigue - Flight attendant Jennifer Davidson""], ""personnel_crm"": [""Failed to monitor passengers - Flight attendant Jennifer Davidson""], ""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""THE FLIGHT ATTENDANT PROVIDED PASSENGER A PLASTIC CUP CONTAINING HOT WATER 2/3 TO 3/4 FULL. SHE THEN SERVED HIM AN ALCOHOLIC BEVERAGE AND BEGAN ASSISTING OTHER PASSENGERS WHEN SHE HEARD THE LITTLE GIRL SCREAM.""}]",success
20030518011059I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""MAINTENANCE WAS PERFORMED BUT THE SYSTEM FAILED DURING TAXI FOR DEPARTURE. THE LEFT PAC WAS DEFERRED PER MEL.""}]",success
20030419017169I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to follow QRH and omit checklist step when shutting down the right engine.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""CREW FOLLOWED QRH AND SHUTDOWN THE RIGHT ENGINE.""}]",success
20030429010109I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Failed to Prioritize Attention""}]",success
20030503010249I,"[{""text"": ""EXCESSIVE FUEL BUILD-UP IN APU EXHAUST PIPE DURING APU START"", ""role"": ""Maintenance"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""EXCESSIVE FUEL BUILD-UP IN APU EXHAUST PIPE DURING APU START""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""EXCESSIVE FUEL BUILD-UP IN APU EXHAUST PIPE DURING APU START""}]",success
20030404006089I,"[{""text"": ""Performed ground spoiler test, no faults."", ""role"": ""S2YA CLEVELAND CONTRACT MAINTENANCE"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: S2YA CLEVELAND CONTRACT MAINTENANCE""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""AIRCRAFT ABORTED FIRST TAKE-OFF ATTEMPT DUE TO GROUND SPOILERS DEPLOYING.""}]",success
20030506008679I,"[{""text"": ""Mistook service road for taxi way"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency: Pilot mistook service road for taxi way""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Mistook service road for taxi way. During attempt to correct situation right main landing gear left the hard surface and became stuck in soft soil.""}]",success
20030516017779I,"[{""text"": ""Returned with landing gear problems."", ""role"": ""Maintenance Technician"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}",[],success
20030405005349A,"[{""text"": ""Weather briefing did not indicate any SIGMET in the area of Pueblo, CO."", ""role"": ""Dispatch"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendants""], ""operator_physical"": [""Physical Fatigue - Flight Attendants""], ""personnel_crm"": [""Failed to Communicate - Dispatch""], ""unsafe_decision"": [""Misdiagnosed Emergency: Weather briefing did not indicate any SIGMET in the area of Pueblo, CO.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Weather briefing did not indicate any SIGMET in the area of Pueblo, CO.""}]",success
20030507036929A,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Incompatible Intelligence/Aptitude - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}",[],success
20030508007129I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20030421008169A,"[{""text"": ""FLIGHT ENCOUNTERED MODERATE TURBULENCE AT FL 290 OVER LITHONIA, GA."", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendants""], ""operator_physical"": [""Physical Fatigue - Flight Attendants""], ""unsafe_decision"": [""Exceeded Ability; Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""FLIGHT ENCOUNTERED MODERATE TURBULENCE AT FL 290 OVER LITHONIA, GA.""}]",success
20030417004369I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20030505010399I,"[{""text"": ""Declared an emergency due to smoke in the cockpit and returned to GTF"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - pilot""]}",[],success
20030426010019I,[],{},[],parse_error
20030422006529I,[],"{""operator_mental"": [""Loss of Situational Awareness - Flight Attendant""], ""operator_physical"": [""Physical Fatigue - Flight Attendant""], ""unsafe_decision"": [""Exceeded Ability; FLT CREW""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""EXperienced turbulence on descent into CVG.""}]",success
20030331003809I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""The crew took emergency procedures and had to hand pump the gear down to land.""}]",success
20030505008319I,"[{""text"": ""Fighting over drugs onboard the flight"", ""role"": ""Passengers"", ""tier"": ""Unsafe_Violation""}]",{},"[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""PASSENGERS ON SOUTHWEST AIRLINES FLIGHT 584, WERE FIGHTING OVER DRUGS ONBOARD THE FLIGHT ENROUTE TO SALT LAKE CITY, UT.""}]",success
20030402017279I,"[{""text"": ""REMOVED AND REPLACED AILERON."", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""unsafe_skill"": [""REMOVED AND REPLACED AILERON.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""REMOVED AND REPLACED AILERON.""}]",success
20030408019339I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Failed to Prioritize Attention""}]",success
20030628013609I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""unsafe_violation"": [""Struck Birds In Flight - Pilot""]}",[],success
20030527011219I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_limits"": [""Insufficient Reaction Time - Pilot""], ""unsafe_skill"": [""Failed to Prioritize Attention - Pilot""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""BLW A LEFT MAIN TIRE ON LANDING""}]",success
20030617011859I,"[{""text"": ""Aircraft struck a bird and cracked the right side window."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""unsafe_decision"": [""Aircraft struck a bird and cracked the right side window.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Aircraft struck a bird and cracked the right side window.""}]",success
20030603009439I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_skill"", ""evidence"": ""Pilot ASKED FLIGHT ATTENDANT IF SHE COULD SMELL SMOKE IN CABIN. SHE ANSWERED YES.""}]",success
20030612036819A,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Cabin Attendant"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""2 CABIN ATTENDANTS SUSTAINED SERIOUS INJURIES. ONE FRACTURED RIGHT ANKLE, THE OTHER FRACTURED TIBIA.""}]",success
20030610017939A,"[{""text"": ""Inadvertent Flight Control Use"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Inadvertent Flight Control Use (Flight Attendant)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""THE PANEL DEPLOYED INADVERTENTLY UPON CLOSING OF THE DOOR BY FLIGHT ATTENDANT, CARLOS LOPEZ.""}]",success
20030520009259I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Passenger"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Other Passengers""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""UNRULY PASSENGER WHO TRIED TO ENTER THE COCKPIT. PASSENGER WAS SUBDUED""}]",success
20030520009399A,"[{""text"": ""Miscellaneous, Other;Misc/Pilot Unsafe Act"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Improper Procedure; Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""PUSHED BACK FROM GATE 9 AT JOHN WAYNE AIRPORT (KSNA) WITH TAIL SOUTH. ENGINES HAD BEEN STARTED AND GROUND HANDLING CREW HAD DISCONNECTED AND DEPARTED THE SCENE.""}]",success
20030606012329A,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""FA ^PRIVACY DATA OMIT^ WAS INJURED WHEN THE CART CAME DOWN ON HER FOOT.""}]",success
20030624023549I,"[{""text"": ""Highly intoxicated and combative with the cabin crew"", ""role"": ""Cabin Crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Mental Fatigue - Pilot""], ""operator_physical"": [""Impaired Physiological State - Pilot""], ""personnel_crm"": [""Failed to Communicate - Cabin Crew""], ""unsafe_violation"": [""Highly intoxicated and combative with the cabin crew""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""HIGHLY INTOXICATED AND COMBATIVE WITH THE CABIN CREW AND CAUSING A DISTURBANCE TO THE FLIGHT.""}]",success
20030603012369A,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendant""], ""operator_physical"": [""Physical Fatigue - Flight Attendant""], ""personnel_crm"": [""Failed to Communicate - Cabin Crew""], ""unsafe_skill"": [""Failed to Prioritize Attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""A FLIGHT ATTENDANT WAS INJURED WHEN SHE ATTEMPTED TO ROTATE LOCKING ARMS ON GALLEY CARTS AND WAS THROWN TO THE GALLEY FLOOR, BREAKING HER ANKLE IN THREE PLACES.""}]",success
20030722019949A,"[{""text"": ""A DOCTOR ON BOARD SUGGESTED A/C SHOULD LAND AS SOON AS PRACTICAL FOR MEDICAL ATTENTION."", ""role"": ""Dispatch"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Lead F/A""], ""operator_physical"": [""Physical Fatigue - Lead F/A""], ""personnel_crm"": [""Failed to Communicate - Doctor on Board""], ""situational_tech"": [""Equipment Design - Clear Air Turbulence Not Reported""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""A DOCTOR ON BOARD SUGGESTED A/C SHOULD LAND AS SOON AS PRACTICAL FOR MEDICAL ATTENTION.""}]",success
20030719016329I,"[{""text"": ""Unauthorized Approach"", ""role"": ""ATC"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Unauthorized Approach - ATC""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""AIRCRAFT BEGAN EXPERIENCING UNCOMMANDED RADIO TRANSMISSIONS CAUSING INTERFERENCE WITH COMMUNICATIONS BETWEEN ATC AND ALL AIRCRAFT IN THE VICINITY""}]",success
20030711019509I,"[{""text"": ""Ailerons locked to the right during landing roll."", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_skill"": [""Ailerons locked to the right during landing roll.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Ailerons locked to the right during landing roll.""}]",success
20030726018279I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Maintenance Personnel"", ""Complacency - Maintenance Personnel""], ""operator_physical"": [""Physical Fatigue - Maintenance Personnel""], ""personnel_crm"": [""Failed to Communicate - Dispatch Personnel""], ""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""MAINTENANCE REPLACED WHEEL ASSY 5010571 AND RIGHT HAND INBOARD FLAP ASSY 601R14000-2.""}]",success
20030715013659I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""MAINTENANCE CONCLUDED THAT THE FIRE EXT. BOTTLE HAD NOT DISCHARGED AND THAT THE BOTTLE HAD LOW PRESSURE.""}]",success
20030811018059I,"[{""text"": ""Did not perform a precautionary shutdown"", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Did not perform a precautionary shutdown""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""CREW DID NOT PERFORM A PRECAUTIONARY SHUTDOWN""}]",success
20030811020469I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""unsafe_decision"": [""Exceeded Ability - Pilot""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""ON CLIMB OUT ENCOUNTERED MODERATE TURBULENCE 3 MINOR INJURIES, NO BROKEN BONES.""}]",success
20030810020219I,"[{""text"": ""Wingtip damage due to collision"", ""role"": ""Ground Crew"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Ground Crew""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""WINGTIPS HIT""}]",success
20030804016499I,"[{""text"": ""MADE CONTACT WITH THE BOTTOM STRUCTURE OF THE JETWAY"", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_skill"": [""MADE CONTACT WITH THE BOTTOM STRUCTURE OF THE JETWAY (pilot)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""MADE CONTACT WITH THE BOTTOM STRUCTURE OF THE JETWAY""}]",success
20030710019079I,[],{},[],parse_error
20030714016139I,[],"{""operator_mental"": [""Loss of Situational Awareness - Flight Attendants""], ""personnel_crm"": [""Failed to Communicate - Flight Attendants""], ""unsafe_decision"": [""'Verbal abusive to the cabin crew' - Flight attendants""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""HE ALSO MOVED FROM THE EMERGENCY EXIT WHEN REQUESTED.""}, {""subject"": ""unsafe_perception"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_limits"", ""evidence"": ""FLIGHT ATTENDANTS REPORTED PASSENGER SEEMED TO BE INTOXICATED AND WAS VERBALLY ABUSIVE""}]",success
20030719015379I,"[{""text"": ""Inadvertent Flight Control Use"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendant""], ""operator_physical"": [""Physical Fatigue - Flight Attendant""], ""unsafe_skill"": [""Inadvertent Flight Control Use - Flight Attendant""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""A FLIGHT ATTENDANT HIT THE SIDE OF PASSENGER SEAT.""}]",success
20030717021539A,[],"{""operator_mental"": [""Loss of Situational Awareness - Passenger""], ""operator_physical"": [""Physical Fatigue - Crew""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed - Passenger""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""A PASSENGER WHO WAS RETURNING TO HER SEAT SUFFERED A BADLY BROKEN ANKLE.""}]",success
20030912024019I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""situational_tech"": [""Equipment Design - Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""CREW DECLARED AN EMERGENCY, LOWERED GEAR AND FLAPS AND MADE AN UNEVENTFUL LANDING ON RUNWAY 14L.""}]",success
20030819020619I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Crew""]}",[],success
20030823021209A,"[{""text"": ""DOOR CAME OPEN IN FLIGHT"", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_skill"": [""DOOR CAME OPEN IN FLIGHT - pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""DOOR CAME OPEN IN FLIGHT""}]",success
20030826022109I,"[{""text"": ""The right bleed air circuit breaker tripped again at 9,000 feet and left wing body overheat light came on."", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The right bleed air circuit breaker tripped again at 9,000 feet and left wing body overheat light came on.""}]",success
20030905032629I,"[{""text"": ""NOTICED A QUANTITY LOSS IN THE #2 HYD SYSTEM"", ""role"": ""Captain"", ""tier"": ""unsafe_perception""}, {""text"": ""FLUID WAS LEAKING FROM THE OVERHEAD (ABOVE SEAT 5D) AND BURNING A PASSENGER'S EYES"", ""role"": ""FA"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain"", ""Complacency - Captain""], ""personnel_crm"": [""Failed to Communicate - First Officer""], ""operator_physical"": [""Physical Fatigue - Captain and First Officer""], ""unsafe_perception"": [""NOTICED A QUANTITY LOSS IN THE #2 HYD SYSTEM (Captain)"", ""FLUID WAS LEAKING FROM THE OVERHEAD (ABOVE SEAT 5D) AND BURNING A PASSENGER'S EYES (FA)""], ""unsafe_decision"": [""FLUID WAS LEAKING FROM THE OVERHEAD (ABOVE SEAT 5D) AND BURNING A PASSENGER'S EYES (FA)""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""NOTICED A QUANTITY LOSS IN THE #2 HYD SYSTEM FLUID WAS LEAKING FROM THE OVERHEAD (ABOVE SEAT 5D) AND BURNING A PASSENGER'S EYES""}]",success
20030909021949I,"[{""text"": ""The aircraft was being towed without the benefit of wing walkers."", ""role"": ""Ramp Supervisor"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""The aircraft was being towed without the benefit of wing walkers""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The aircraft was being towed without the benefit of wing walkers.""}]",success
20030816023859I,"[{""text"": ""The main and standby transponders failed 10 miles east of O'Hare."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""situational_tech"", ""evidence"": ""The main and standby transponders failed 10 miles east of O'Hare.""}]",success
20030903021189I,"[{""text"": ""Hit several seagulls"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_decision"": [""Hit several seagulls""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Hit several seagulls""}]",success
20030908021169I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_violation"": [""Struck Birds In Flight - Bird Strike""]}",[],success
20030920025529I,[],{},[],parse_error
20030921031749I,"[{""text"": ""IN CRUISE THE LEFT ENGINE OIL PRESSURE WENT INTO AMBER BAND AND READ 61 (MAX 68) ON APPROACH WITH IDLE ON LEFT ENGINE IT ALSO WENT INTO AMBER."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Flight Crew""], ""situational_tech"": [""Equipment Design - Engine Monitoring System""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""IN CRUISE THE LEFT ENGINE OIL PRESSURE WENT INTO AMBER BAND AND READ 61 (MAX 68) ON APPROACH WITH IDLE ON LEFT ENGINE IT ALSO WENT INTO AMBER.""}]",success
20030922023629I,"[{""text"": ""Veered to the right and left running off runway edge then back onto landing surface."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""situational_tech"": [""Visual Limitation - Pilot""], ""unsafe_decision"": [""Improper Procedure - pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Veered to the right and left running off runway edge then back onto landing surface.""}]",success
